z_m,CO2,H2,CO,MeOH,H2O,N2,temperature_k,pressure_bar
0.34878474809494125,0.004070209274084954,0.014522170726288615,0.000691695392867141,9.474625488301882e-11,0.0005352633360157186,0.0,492.0487475550427,29.995267198116718
0.3683258419974274,0.0040638143405259996,0.014514426521348791,0.0006980903257348392,9.541983873467573e-11,0.0005317427637281507,0.0,492.1416770251296,29.995002206788218
0.38786693589991356,0.004057709693972859,0.01450697255602185,0.0007041949715723262,9.61176827632416e-11,0.0005279940555739268,0.0,492.21401892763595,29.994737424860052
0.4074080298023997,0.004051827648671647,0.0144997411250052,0.0007100770161345216,9.68387468825327e-11,0.0005240885752773377,0.0,492.270161134541,29.994472860632147
0.42694912370488586,0.004046116723389315,0.014492680733248678,0.0007157879406552959,9.758220610983183e-11,0.000520080320890259,0.0,492.3136507882197,29.99420852018056
0.446490217607372,0.004040537926559293,0.01448575237977512,0.0007213667367018438,9.834743051675174e-11,0.0005160099089744349,0.0,492.3473162520369,29.993944407795556
0.46603131150985816,0.004035061620569726,0.014478926420845044,0.0007268430418864753,9.913396303653755e-11,0.0005119079386760272,0.0,492.3733824869293,29.993680526365306
0.48868133122786755,0.004028812872966758,0.014471113169569118,0.0007330917885299853,1.0007189150578226e-10,0.0005071438913301098,0.0,492.39635510140926,29.993374953560618
0.511331350945877,0.004022645418671312,0.014463381074590444,0.0007392592418378179,1.0103775481408504e-10,0.0005023945946159493,0.0,492.41351212085254,29.99306969487061
0.5339813706638865,0.004016540237839959,0.014455711115714894,0.0007453644216535068,1.0203144494148954e-10,0.0004976787165584713,0.0,492.42640735420537,29.992764750619237
0.556631390381896,0.004010483693620287,0.014448089657494606,0.0007514209648294254,1.0305299066598774e-10,0.0004930091920323425,0.0,492.4361929952899,29.992460120301487
0.5792814100999055,0.004004465985339908,0.014440506901884267,0.0007574386720378212,1.0410252846484904e-10,0.0004883948777284436,0.0,492.4437125999434,29.99215580281069
0.601931429817915,0.003998480038256533,0.01443295577758759,0.000763424618020758,1.0518027745298616e-10,0.00048384174435257794,0.0,492.44958306821155,29.991851796618878
0.6294067213902935,0.0039912543794961425,0.014423831333824225,0.0007706502754076629,1.0652590135249507e-10,0.00047840612082353197,0.0,492.4551326842057,29.991483441334772
0.656882012962672,0.003984061895530124,0.014414739887489552,0.0007778427579572954,1.0791404870238062e-10,0.0004730700061814544,0.0,492.4594998643638,29.991115537785756
0.6843573045350505,0.00397689852726829,0.014405677387790352,0.0007850061247591555,1.0934539045496221e-10,0.0004678350889453241,0.0,492.463084449268,29.990748082061646
0.711832596107429,0.003969761701081355,0.014396641269635125,0.0007921429494417917,1.1082065468379987e-10,0.0004627015358591297,0.0,492.466153006726,29.990381070082808
0.7393078876798075,0.003962649828744011,0.014387629953404061,0.0007992548202297281,1.1234061023637057e-10,0.0004576685268468274,0.0,492.46888286132867,29.990014497686392
0.766783179252186,0.003955561957439571,0.014378642494833607,0.0008063426899388442,1.1390605451632952e-10,0.00045273462911640057,0.0,492.4713951245262,29.989648360688435
0.8080484683010475,0.003944960550564514,0.014365187836630232,0.0008169440943297829,1.1634446631409938e-10,0.00044550664397447533,0.0,492.47494090998237,29.989099266459636
0.849313757349909,0.0039344113892741655,0.01435178514749814,0.0008274932530276695,1.188901803288057e-10,0.0004384910535744409,0.0,492.4783478122296,29.988551130997465
0.8905790463987705,0.0039239145431007325,0.014338434523940374,0.0008379900964973582,1.2154609796352701e-10,0.00043168025835429015,0.0,492.48169922488034,29.988003940591078
0.931844335447632,0.003913470348691313,0.014325136328514308,0.0008484342880887622,1.2431515727058516e-10,0.0004250666612895212,0.0,492.4850439634037,29.98745768187329
0.9731096244964935,0.003903079279853009,0.014311891059883036,0.0008588253539917645,1.2720032601630012e-10,0.0004186427946500341,0.0,492.4884105383454,29.986912341830624
1.0,0.003896336826896732,0.014303288582459559,0.0008655678049707012,1.2914434198858438e-10,0.00041455532387684954,0.0,492.4906225855652,29.98655746130384
